Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/07/14,29639.99967867826,29639.999999995212,6.416504038497806e-05,1.0695657692849636e-09,15646.138984963356,103.93494039280813,13993.860693714905,29302.0,29979.0,29304.0,29979.0,,,,
2020/07/15,29639.999732163007,29639.999999996075,5.348474587663077e-05,8.62200977280736e-10,15749.307673238296,103.16868827494,13890.692058924711,29303.0,29978.0,29303.0,29978.0,,,,
2020/07/16,29639.999776745204,29639.99999999678,4.458219700609334e-05,7.057678885757923e-10,15851.715758459643,102.40808522134648,13788.284018285562,29303.0,29978.0,29304.0,29978.0,,,,
2020/07/17,29639.999813906445,29639.99999999735,3.716124047059566e-05,5.711626727133989e-10,15953.368848056354,101.65308959671165,13686.63096585009,29304.0,29978.0,29302.0,29978.0,,,,
2020/07/18,29639.99984488212,29639.999999997817,3.0975676054367796e-05,4.656612873077393e-10,16054.272508127011,100.90366007065677,13585.72733675511,29303.0,29978.0,29303.0,29977.0,,,,
2020/07/19,29639.99987070191,29639.9999999982,2.5819790607783943e-05,3.8198777474462986e-10,16154.432263742878,100.15975561586674,13485.567606959034,29302.0,29978.0,29303.0,29978.0,,,,
2020/07/20,29639.99989222391,29639.999999998512,2.152199886040762e-05,3.128661774098873e-10,16253.853599248981,99.42133550610379,13386.146292974929,29304.0,29978.0,29302.0,29978.0,,,,
2020/07/21,29639.99991016373,29639.99999999877,1.793981937225908e-05,2.582964953035116e-10,16352.541958563199,98.68835931421745,13287.45795160053,29303.0,29978.0,29304.0,29978.0,,,,
2020/07/22,29639.99992511746,29639.999999998978,1.4953729987610132e-05,2.0736479200422764e-10,16450.502745473357,97.96078691015828,13189.497179644102,29303.0,29978.0,29304.0,29978.0,,,,
2020/07/23,29639.99993758124,29639.99999999915,1.2463780876714736e-05,1.709850039333105e-10,16547.741323931998,97.2385784586404,13092.258613649243,29303.0,29977.0,29304.0,29978.0,,,,
2020/07/24,29639.9999479705,29639.99999999929,1.0389259841758758e-05,1.418811734765768e-10,16644.263018350404,96.5216944184067,12995.736929620096,29303.0,29978.0,29303.0,29977.0,,,,
2020/07/25,29639.999956630163,29639.99999999941,8.659662853460759e-06,1.2005330063402653e-10,16740.073113887887,95.810095537483,12899.926842742276,29303.0,29978.0,29304.0,29978.0,,,,
2020/07/26,29639.999963849237,29639.999999999505,7.21907417755574e-06,9.458744898438454e-11,16835.176856742884,95.10374285499711,12804.823107106353,29303.0,29978.0,29303.0,29978.0,,,,
2020/07/27,29639.999969866625,29639.99999999959,6.0173879319336265e-06,8.36735125631094e-11,16929.57945443731,94.40259769442491,12710.420515429316,29303.0,29978.0,29303.0,29978.0,,,,
2020/07/28,29639.999974882343,29639.999999999654,5.0157177611254156e-06,6.548361852765083e-11,17023.286076103373,93.70662166606417,12616.71389877897,29302.0,29979.0,29303.0,29978.0,,,,
