Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/08/09,26803.998391555408,26803.999999999967,0.0002175514200644102,3.637978807091713e-12,13843.493993779332,75.47965789396949,12960.504397776076,26484.0,27125.0,26483.0,27126.0,,,,
2020/08/10,26803.99858318586,26803.999999999967,0.00019163045362802222,0.0,13918.536618045782,75.04262426645073,12885.461965140079,26484.0,27125.0,26484.0,27125.0,,,,
2020/08/11,26803.998751978568,26803.999999999967,0.00016879270697245374,0.0,13993.144739006211,74.608120960429,12810.854012972357,26484.0,27126.0,26483.0,27126.0,,,,
2020/08/12,26803.99890066802,26803.99999999997,0.00014868945072521456,3.637978807091713e-12,14067.32087236764,74.17613336142858,12736.678028300379,26484.0,27125.0,26484.0,27126.0,,,,
2020/08/13,26803.999031643216,26803.99999999997,0.00013097519695293158,0.0,14141.06751926693,73.74664689928977,12662.931512376286,26484.0,27126.0,26483.0,27125.0,,,,
2020/08/14,26803.9991470135,26803.99999999997,0.00011537028331076726,0.0,14214.387166377557,73.31964711062756,12589.611980635942,26484.0,27125.0,26483.0,27126.0,,,,
2020/08/15,26803.999248638163,26803.99999999997,0.00010162466423935257,0.0,14287.282285986188,72.89511960863092,12516.716962651975,26483.0,27126.0,26484.0,27125.0,,,,
2020/08/16,26803.999338155387,26803.99999999997,8.951722338679247e-05,0.0,14359.75533607495,72.47305008876174,12444.244002080437,26484.0,27126.0,26484.0,27125.0,,,,
2020/08/17,26803.99941700764,26803.999999999975,7.885225204518065e-05,3.637978807091713e-12,14431.80876040294,72.0534243279908,12372.190656604698,26483.0,27125.0,26483.0,27125.0,,,,
2020/08/18,26803.99948646516,26803.99999999997,6.945752102183178e-05,-3.637978807091713e-12,14503.444988587533,71.63622818459226,12300.554497877627,26484.0,27126.0,26483.0,27125.0,,,,
2020/08/19,26803.999547647272,26803.99999999997,6.118211240391247e-05,0.0,14574.666436185238,71.22144759770526,12229.333111462034,26483.0,27125.0,26485.0,27125.0,,,,
2020/08/20,26803.9996015422,26803.99999999997,5.389492798713036e-05,0.0,14645.475504772581,70.80906858734306,12158.524096769619,26484.0,27125.0,26483.0,27126.0,,,,
2020/08/21,26803.9996490167,26803.99999999997,4.747449929709546e-05,0.0,14715.874582025737,70.39907725315607,12088.125066990962,26484.0,27124.0,26483.0,27125.0,,,,
2020/08/22,26803.999690833425,26803.99999999997,4.181672557024285e-05,0.0,14785.866041800758,69.99145977502121,12018.133649032667,26484.0,27125.0,26483.0,27125.0,,,,
2020/08/23,26803.999727667884,26803.99999999997,3.6834459024248645e-05,0.0,14855.452244213146,69.58620241238714,11948.547483454739,26485.0,27125.0,26483.0,27125.0,,,,
2020/08/24,26803.999760112958,26803.99999999997,3.2445073884446174e-05,0.0,14924.635535716647,69.1832915035011,11879.364224396311,26483.0,27125.0,26483.0,27126.0,,,,
2020/08/25,26803.99978869281,26803.99999999997,2.8579852369148284e-05,0.0,14993.418249182074,68.78271346542715,11810.581539510737,26483.0,27125.0,26484.0,27125.0,,,,
2020/08/26,26803.999813868206,26803.999999999975,2.5175395421683788e-05,3.637978807091713e-12,15061.802703975507,68.38445479343318,11742.197109892699,26484.0,27126.0,26483.0,27125.0,,,,
