Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/07/02,22569.342328799128,22585.90221612132,1.2723110624792753,-1.964508555829525e-10,2484.079518695973,27.0858976744762,20085.262810103155,22275.0,22865.0,22292.0,22881.0,,,,
2020/07/03,22570.523861838286,22585.902216121107,1.1815330391582393,-2.1464074961841106e-10,2511.1305894596126,27.051070763639473,20059.393272378675,22277.0,22865.0,22291.0,22882.0,,,,
2020/07/04,22571.621093588437,22585.902216121445,1.0972317501509679,3.383320290595293e-10,2538.146762378929,27.016172919316432,20033.47433120951,22278.0,22867.0,22292.0,22881.0,,,,
2020/07/05,22572.640038833408,22585.902216121573,1.0189452449703822,1.2732925824820995e-10,2565.1279750206236,26.981212641694583,20007.512063812785,22279.0,22868.0,22292.0,22881.0,,,,
2020/07/06,22573.58628324754,22585.902216121092,0.9462444141317974,-4.802132025361061e-10,2592.074172842667,26.94619782204336,19981.512110404874,22279.0,22869.0,22293.0,22881.0,,,,
2020/07/07,22574.46501381998,22585.902216122107,0.878730572439963,1.014996087178588e-09,2618.9853086301996,26.911135787532658,19955.47970518978,22281.0,22869.0,22292.0,22881.0,,,,
2020/07/08,22575.281048028683,22585.90221612747,0.8160342087030585,5.362380761653185e-09,2645.861341954619,26.876033324419495,19929.419706074063,22281.0,22871.0,22293.0,22881.0,,,,
2020/07/09,22576.03885897072,22585.9022161329,0.7578109420392138,5.4315023589879274e-09,2672.7022387076618,26.84089675304267,19903.33662026306,22282.0,22870.0,22293.0,22880.0,,,,
2020/07/10,22576.742600580248,22585.902216127753,0.7037416095263325,-5.147740012034774e-09,2699.507970633852,26.80573192619022,19877.234629946397,22283.0,22871.0,22292.0,22881.0,,,,
2020/07/11,22577.39613098062,22585.902216113034,0.653530400370073,-1.471926225349307e-08,2726.278514897523,26.770544263671127,19851.117616083095,22283.0,22873.0,22292.0,22881.0,,,,
2020/07/12,22578.0030325147,22585.902216122875,0.6069015340835904,9.840732673183084e-09,2753.01385371144,26.73533881391677,19824.989178803262,22284.0,22873.0,22292.0,22881.0,,,,
2020/07/13,22578.566632173486,22585.902216157698,0.5635996587843692,3.4822733141481876e-08,2779.71397395814,26.700120246699953,19798.852658215346,22284.0,22873.0,22291.0,22881.0,,,,
