Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/09/07,37699.251707149895,37699.259115197056,0.006849705132481176,0.006618896957661491,36318.04191735429,30.113832716291654,1381.2097897956046,,,,
2020/09/08,37699.25835053696,37699.2655361468,0.006643387067015283,0.006420949743187521,36347.513345244,29.47142788970814,1351.7450052929635,,,,
2020/09/09,37699.2647950627,37699.271766240316,0.006444525737606455,0.006230093516933266,36376.35607223453,28.842726990529627,1322.9087228281714,,,,
2020/09/10,37699.271047861046,37699.27781226435,0.006252798346395139,0.00604602403473109,36404.58351306457,28.227440830043633,1294.6875347964742,,,,
2020/09/11,37699.27711574228,37699.28368070428,0.006067881236958783,0.005868439926416613,36432.20878465747,27.62527159290039,1267.0683310848108,,,,
2020/09/12,37699.283005235426,37699.289377777415,0.0058894931426038966,0.005697073138435371,36459.244730908424,27.035946250951383,1240.038274327002,,,,
2020/09/13,37699.28872259995,37699.2949094426,0.0057173645254806615,0.005531665185117163,36485.703925451526,26.459194543102058,1213.5847971484254,,,,
2020/09/14,37699.29427383805,37699.30028141131,0.005551238100451883,0.005371968713006936,36511.59867548145,25.89475002992549,1187.6955983566004,,,,
2020/09/15,37699.29966467449,37699.30549914243,0.005390836435253732,0.005217731115408242,36536.94100770967,25.342332228217856,1162.3586569648178,,,,
2020/09/16,37699.3049006037,37699.310567891465,0.005235929216723889,0.005068749036581721,36561.74271707387,24.80170936419745,1137.562183529837,,,,
2020/09/17,37699.309986909204,37699.31549268882,0.005086305500299204,0.004924797351122834,36586.015333624666,24.272616550799285,1113.294653284538,,,,
2020/09/18,37699.31492865045,37699.32027836261,0.004941741244692821,0.004785673794685863,36609.77014401754,23.75481039287115,1089.5447846329116,,,,
2020/09/19,37699.31973068,37699.32492954617,0.004802029550774023,0.0046511835607816465,36633.01819327732,23.24804925978242,1066.30153740268,,,,
2020/09/20,37699.32439765676,37699.32945068878,0.004666976761654951,0.004521142611338291,36655.77029192702,22.75209864970384,1043.5541057297378,,,,
2020/09/21,37699.3289340543,37699.333846064146,0.004536397536867298,0.004395375362946652,36678.03702006277,22.266728135749872,1021.2919139915248,,,,
2020/09/22,37699.33334417046,37699.33811977955,0.004410116162034683,0.004273715407180134,36699.82873633647,21.79171627369942,999.5046078339874,,,,
2020/09/23,37699.337632126255,37699.34227577707,0.004287955795007292,0.004155997514317278,36721.15556989735,21.326833560880914,978.1820622289015,,,,
2020/09/24,37699.341801878094,37699.34631784209,0.004169751839071978,0.004042065025714692,36742.02742999209,20.87186009473953,957.314371886001,,,,
2020/09/25,37699.34585724056,37699.35024962407,0.004055362463986967,0.00393178197555244,36762.45402729065,20.4265972985595,936.8918299499055,,,,
