Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/09/17,9342.36187884927,9343.023369334005,0.05312561774189817,0.011084491254223394,7187.442020294045,22.880631194802845,2154.919858555225,,,,
2020/09/18,9342.411829820428,9343.033791296122,0.049950971158978064,0.010421962117106887,7210.082799037032,22.640778742987095,2132.329030783397,,,,
2020/09/19,9342.458795839615,9343.043590334466,0.04696601918658416,0.009799038343771826,7232.486212976038,22.403413939005986,2109.9725828635774,,,,
2020/09/20,9342.502955275828,9343.052803687855,0.04415943621279439,0.009213353388986434,7254.654725553671,22.16851257763301,2087.848229722157,,,,
2020/09/21,9342.54447583253,9343.061466366578,0.04152055670238042,0.008662678723339923,7276.590776149625,21.93605059595393,2065.9536996829056,,,,
2020/09/22,9342.583515196386,9343.069611288238,0.03903936385540874,0.008144921659550164,7298.2967802224275,21.706004072802898,2044.2867349739581,,,,
2020/09/23,9342.620221635863,9343.077269403004,0.03670643947771168,0.007658114765945356,7319.775129458666,21.4783492362385,2022.8450921771973,,,,
2020/09/24,9342.654734552716,9343.08446980889,0.03451291685269098,0.00720040588566917,7341.028191929082,21.253062470415898,2001.6265426236341,,,,
2020/09/25,9342.687185025705,9343.09123986557,0.032450472988784895,0.006770056679670233,7362.058312243458,21.03012031437629,1980.6288727822466,,,,
2020/09/26,9342.71769629959,9343.097605296583,0.030511273886077106,0.006365431014273781,7382.867811714007,20.80949947054887,1959.8498845855838,,,,
2020/09/27,9342.746384252163,9343.103590286972,0.02868795257199963,0.005984990388242295,7403.458988520528,20.591176806520707,1939.2873957316351,,,,
2020/09/28,9342.773357842481,9343.109217577048,0.02697359031844826,0.005627290076517966,7423.834117876725,20.37512935619725,1918.9392399657563,,,,
2020/09/29,9342.79871951425,9343.114508546641,0.025361671769132954,0.005290969593261252,7443.9954522030475,20.161334326322503,1898.803267311203,,,,
2020/09/30,9342.822565591192,9343.119483297778,0.023846076941481442,0.004974751136614941,7463.945221298537,19.9497690954895,1878.877344292655,,,,
2020/10/01,9342.844986643948,9343.124160731355,0.022421052755817072,0.004677433576944168,7483.685632515881,19.740411217343535,1859.1593541280672,,,,
2020/10/02,9342.866067826371,9343.128558617378,0.021081182423586142,0.004397886023070896,7503.21887094015,19.533238424269257,1839.6471968862215,,,,
2020/10/03,9342.885889207599,9343.13269366438,0.01982138122730248,0.004135047001909697,7522.547099565842,19.328228625691736,1820.338789641757,,,,
2020/10/04,9342.90452607167,9343.136581581995,0.018636864071595483,0.0038879176154296147,7541.672459478018,19.125359912176464,1801.2320665936522,,,,
2020/10/05,9342.922049201723,9343.140237140327,0.01752313005272299,0.003655558331956854,7560.597070034093,18.924610556075095,1782.3249791676299,,,,
2020/10/06,9342.93852515456,9343.143674227313,0.016475952836117358,0.0034370869852864416,7579.323029045105,18.725959011011582,1763.6154961094544,,,,
2020/10/07,9342.954016507196,9343.1469059002,0.015491352636672673,0.0032316728866135236,7597.852412960246,18.529383915140897,1745.1016035469502,,,,
2020/10/08,9342.96858209772,9343.14994443586,0.014565590523488936,0.0030385356603801483,7616.187277050132,18.33486408988665,1726.781305047587,,,,
2020/10/09,9342.982277250136,9343.152801377744,0.013695152416403289,0.002856941884601838,7634.3296555909255,18.14237854079329,1708.6526216592101,,,,
2020/10/10,9342.995153979515,9343.155487578715,0.012876729379058816,0.0026862009708565893,7652.281562050088,17.951906459162274,1690.713591929427,,,,
2020/10/11,9343.007261194654,9343.158013243365,0.012107215139621985,0.0025256646495108726,7670.044989270286,17.763427220198537,1672.962271924368,,,,
2020/10/12,9343.018644881311,9343.160387966273,0.011383686656699865,0.0023747229079162935,7687.621909654922,17.57692038463574,1655.396735226389,,,,
2020/10/13,9343.029348275486,9343.162620768182,0.010703394174925052,0.0022328019094857154,7705.014275353371,17.392365698448884,1638.015072922115,,,,
2020/10/14,9343.039412032955,9343.164720131404,0.010063757468742551,0.0020993632224417524,7722.224018444709,17.20974309133817,1620.8153935882456,,,,
2020/10/15,9343.048874379212,9343.166694031106,0.009462346257350873,0.0019738997016247595,7739.253051123147,17.029032678437943,1603.795823256065,,,,
2020/10/16,9343.057771252104,9343.168549965088,0.008896872892364627,0.0018559339823696064,7756.103265882709,16.850214759561823,1586.9545053693955,,,,
2020/10/17,9343.066136445124,9343.170294983694,0.008365193019926664,0.0017450186060159467,7772.776535699572,16.673269816863467,1570.289600745552,,,,
2020/10/18,9343.074001731711,9343.17193571577,0.00786528658682073,0.0016407320763391908,7789.274714216062,16.498178516490043,1553.7992875156488,,,,
2020/10/19,9343.081396984653,9343.173478393568,0.007395252941932995,0.0015426777972606942,7805.5996359234505,16.324921707388057,1537.4817610612026,,,,
2020/10/20,9343.088350294242,9343.174928877415,0.006953309588425327,0.0014504838472930714,7821.753116342889,16.153480419438893,1521.3352339513522,,,,
2020/10/21,9343.094888071522,9343.176292677264,0.006537777280755108,0.0013637998490594327,7837.73695220721,15.983835864321009,1505.357935864312,,,,
2020/10/22,9343.101035147301,9343.177574973355,0.006147075779153965,0.001282296090721502,7853.552921641481,15.8159694342703,1489.5481135058208,,,,
2020/10/23,9343.10681487088,9343.17878063682,0.00577972357859835,0.001205663464133977,7869.202784341547,15.649862700066478,1473.9040305293329,,,,
2020/10/24,9343.112249195667,9343.179914247545,0.005434324786619982,0.0011336107254464878,7884.688281753143,15.485497411596043,1458.4239674425235,,,,
2020/10/25,9343.117358761621,9343.180980111383,0.005109565954626305,0.001065863838448422,7900.0111372496085,15.322855496465309,1443.1062215120128,,,,
2020/10/26,9343.12216297703,9343.181982277218,0.004804215408512391,0.0010021658345067408,7915.17305630773,15.161919058121384,1427.9491066693,,,,
2020/10/27,9343.126680089897,9343.182924551855,0.004517112867688411,0.000942274637054652,7930.175726683658,15.002670375927664,1412.95095340624,,,,
2020/10/28,9343.13092725671,9343.183810514374,0.004247166813001968,0.0008859625195327681,7945.0208185873735,14.845091903715911,1398.110108669337,,,,
2020/10/29,9343.134920610268,9343.184643530281,0.003993353557234514,0.0008330159071192611,7959.70998485541,14.689166268036388,1383.4249357548579,,,,
2020/10/30,9343.13867531882,9343.185426763861,0.003754708552150987,0.0007832335795683321,7974.24486112335,14.53487626794049,1368.8938141954695,,,,
2020/10/31,9343.142205643082,9343.186163190046,0.003530324262101203,0.00073642618554004,7988.627065996847,14.382204873496448,1354.5151396462352,,,,
2020/11/01,9343.14552499285,9343.186855606262,0.003319349767480162,0.0006924162153154612,8002.858201220832,14.231135223984893,1340.2873237720178,,,,
2020/11/02,9343.148645976173,9343.187506642664,0.003120983323242399,0.000651036401905003,8016.9398518483185,14.081650627486852,1326.2087941278542,,,,
2020/11/03,9343.15158044694,9343.188118772076,0.002934470767286257,0.0006121294118202059,8030.873586407667,13.933734559348522,1312.277994039273,,,,
2020/11/04,9343.15433955169,9343.18869431975,0.002759104749202379,0.0005755476740887389,8044.660957068184,13.787370660516899,1298.4933824835052,,,,
