Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_cure,Official_remove
2020/06/20,71020.93843806992,71020.96234039486,0.055531497579067945,0.05410206472151913,63666.792131905946,189.8746325509128,7354.146306163973,70499.0,71543.0,70499.0,71544.0,,,,,
2020/06/21,71020.99085734901,71021.01342938395,0.05241927909082733,0.05108898908656556,63851.88916885063,185.09703694468044,7169.101688498384,70499.0,71545.0,70498.0,71543.0,,,,,
2020/06/22,71021.04037891138,71021.06171174988,0.04952156236686278,0.048282365925842896,64032.328782835044,180.43961398441752,6988.711596076333,70499.0,71544.0,70499.0,71544.0,,,,,
2020/06/23,71021.08719990888,71021.10737730359,0.04682099750789348,0.045665553712751716,64208.22812711255,175.89934427750268,6812.859072796338,70498.0,71543.0,70500.0,71544.0,,,,,
2020/06/24,71021.13150174177,71021.15060077149,0.044301832880591974,0.04322346790286247,64379.70141570329,171.47328859074332,6641.430086038476,70500.0,71543.0,70500.0,71543.0,,,,,
2020/06/25,71021.17345134003,71021.19154305842,0.041949598264181986,0.04094228692702018,64546.859979138826,167.15856343553605,6474.313472201204,70499.0,71545.0,70500.0,71544.0,,,,,
2020/06/26,71021.21320271179,71021.23035260392,0.03975137176166754,0.03880954549822491,64709.81235832473,162.95237918590283,6311.4008443870625,70500.0,71544.0,70500.0,71544.0,,,,,
2020/06/27,71021.25089789633,71021.26716644538,0.03769518453918863,0.03681384146329947,64868.664365138065,158.85200681333663,6152.586532758265,70499.0,71544.0,70499.0,71545.0,,,,,
2020/06/28,71021.28666811803,71021.30211121033,0.03577022170065902,0.03494476494961418,65023.519152392764,154.85478725469875,5997.767515725267,70499.0,71544.0,70500.0,71544.0,,,,,
2020/06/29,71021.32063471797,71021.33530403825,0.03396659993450157,0.033192827919265255,65174.477284394015,150.95813200125122,5846.84335032395,70500.0,71544.0,70499.0,71545.0,,,,,
2020/06/30,71021.35290991135,71021.36685333213,0.03227519338543061,0.03154929388256278,65321.6367869552,147.1595025611823,5699.716122956153,70498.0,71543.0,70499.0,71545.0,,,,,
2020/07/01,71021.38359768338,71021.39685955114,0.030687772028613836,0.030006219007191248,65465.09322466011,143.45643770491006,5556.290373023272,70500.0,71543.0,70499.0,71544.0,,,,,
2020/07/02,71021.41279444248,71021.42541588779,0.029196759103797376,0.028556336648762226,65604.93976214239,139.8465374822772,5416.473032300099,70500.0,71545.0,70499.0,71544.0,,,,,
2020/07/03,71021.44058963661,71021.45260884485,0.027795194124337286,0.02719295705901459,65741.26722165292,136.3274595105322,5280.173367983691,70499.0,71544.0,70500.0,71544.0,,,,,
