Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/08/08,25164.50216568624,25164.502165686645,2.2919266484677792e-10,6.548361852765083e-11,1599.6614891825418,11.40148562225886,23564.8406765037,24854.0,25476.0,24853.0,25475.0,,,,
2020/08/09,25164.50216568645,25164.50216568671,2.0736479200422764e-10,6.548361852765083e-11,1611.0574610409753,11.39597185843354,23553.444704645473,24854.0,25477.0,24854.0,25476.0,,,,
2020/08/10,25164.502165686605,25164.50216568677,1.5643308870494366e-10,5.820766091346741e-11,1622.4479218064319,11.39046076545651,23542.05424388017,24854.0,25476.0,24854.0,25476.0,,,,
2020/08/11,25164.50216568675,25164.502165686816,1.4551915228366852e-10,4.729372449219227e-11,1633.8328741300118,11.38495232357991,23530.66929155674,24854.0,25476.0,24854.0,25476.0,,,,
2020/08/12,25164.50216568686,25164.502165686863,1.0913936421275139e-10,4.729372449219227e-11,1645.2123206839924,11.379446553980642,23519.289845002866,24854.0,25476.0,24854.0,25475.0,,,,
2020/08/13,25164.502165686907,25164.502165686892,4.729372449219227e-11,2.9103830456733704e-11,1656.5862641359556,11.373943451963214,23507.91590155095,24854.0,25476.0,24854.0,25476.0,,,,
2020/08/14,25164.502165687045,25164.50216568694,1.382431946694851e-10,4.729372449219227e-11,1667.9547070742617,11.368442938306089,23496.547458612782,24854.0,25475.0,24854.0,25476.0,,,,
2020/08/15,25164.50216568722,25164.502165687,1.7462298274040222e-10,6.184563972055912e-11,1679.3176521861797,11.362945111917952,23485.18451350104,24854.0,25476.0,24854.0,25476.0,,,,
2020/08/16,25164.502165687376,25164.50216568706,1.5643308870494366e-10,5.820766091346741e-11,1690.6751021583655,11.357449972185805,23473.82706352901,24854.0,25476.0,24855.0,25475.0,,,,
2020/08/17,25164.5021656875,25164.502165687107,1.2369127944111824e-10,4.729372449219227e-11,1702.0270596539372,11.351957495571696,23462.475106033562,24854.0,25476.0,24854.0,25476.0,,,,
2020/08/18,25164.502165687598,25164.502165687154,9.822542779147625e-11,4.729372449219227e-11,1713.3735273360135,11.346467682076309,23451.128638351584,24854.0,25476.0,24853.0,25476.0,,,,
2020/08/19,25164.50216568765,25164.502165687183,5.093170329928398e-11,2.9103830456733704e-11,1724.7145078677122,11.340980531698733,23439.787657819936,24854.0,25475.0,24854.0,25476.0,,,,
2020/08/20,25164.502165687652,25164.502165687205,3.637978807091713e-12,2.1827872842550278e-11,1736.050003912152,11.335496044439878,23428.4521617755,24854.0,25476.0,24854.0,25476.0,,,,
2020/08/21,25164.50216568761,25164.502165687216,-4.3655745685100555e-11,1.0913936421275139e-11,1747.3800181324514,11.33001422029929,23417.122147555157,24854.0,25476.0,24854.0,25476.0,,,,
2020/08/22,25164.502165687503,25164.502165687212,-1.0550138540565968e-10,-3.637978807091713e-12,1758.704553191728,11.32453505927674,23405.797612495775,24853.0,25475.0,24854.0,25476.0,,,,
2020/08/23,25164.502165687492,25164.50216568723,-1.0913936421275139e-11,1.8189894035458565e-11,1770.0236115527973,11.31905836106921,23394.478554134694,24854.0,25476.0,24854.0,25476.0,,,,
2020/08/24,25164.5021656875,25164.502165687245,7.275957614183426e-12,1.4551915228366852e-11,1781.337195949862,11.313584397064687,23383.164969737638,24855.0,25476.0,24854.0,25476.0,,,,
2020/08/25,25164.502165687507,25164.502165687263,7.275957614183426e-12,1.8189894035458565e-11,1792.6453090847315,11.308113134869473,23371.856856602775,24854.0,25477.0,24854.0,25476.0,,,,
2020/08/26,25164.502165687503,25164.502165687274,-3.637978807091713e-12,1.0913936421275139e-11,1803.9479536120934,11.302644527361963,23360.55421207541,24854.0,25476.0,24853.0,25476.0,,,,
2020/08/27,25164.502165687492,25164.502165687285,-1.0913936421275139e-11,1.0913936421275139e-11,1815.245132186636,11.297178574542613,23349.257033500857,24854.0,25476.0,24854.0,25476.0,,,,
2020/08/28,25164.502165687478,25164.502165687292,-1.4551915228366852e-11,7.275957614183426e-12,1826.5368474630473,11.291715276411196,23337.96531822443,24853.0,25476.0,24853.0,25476.0,,,,
2020/08/29,25164.502165687452,25164.502165687296,-2.546585164964199e-11,3.637978807091713e-12,1837.823102096015,11.286254632967712,23326.679063591437,24854.0,25476.0,24853.0,25475.0,,,,
2020/08/30,25164.502165687423,25164.502165687296,-2.9103830456733704e-11,0.0,1849.1038987402274,11.280796644212387,23315.398266947195,24854.0,25475.0,24854.0,25476.0,,,,
2020/08/31,25164.502165687383,25164.50216568729,-4.001776687800884e-11,-7.275957614183426e-12,1860.3792400503723,11.275341310144995,23304.12292563701,24854.0,25476.0,24854.0,25477.0,,,,
2020/09/01,25164.502165687354,25164.502165687285,-2.9103830456733704e-11,-3.637978807091713e-12,1871.6491284036451,11.26988835327279,23292.85303728371,24854.0,25476.0,24854.0,25476.0,,,,
2020/09/02,25164.50216568733,25164.50216568728,-2.546585164964199e-11,-3.637978807091713e-12,1882.9135665758295,11.264438172184327,23281.5885991115,24854.0,25476.0,24854.0,25476.0,,,,
2020/09/03,25164.502165687307,25164.50216568728,-2.1827872842550278e-11,0.0,1894.1725572597018,11.258990683872298,23270.329608427604,24854.0,25476.0,24854.0,25476.0,,,,
2020/09/04,25164.50216568729,25164.50216568728,-1.8189894035458565e-11,0.0,1905.426103098979,11.253545839277194,23259.07606258831,24854.0,25476.0,24854.0,25476.0,,,,
2020/09/05,25164.50216568727,25164.502165687278,-1.8189894035458565e-11,-3.637978807091713e-12,1916.674206737377,11.248103638398106,23247.827958949892,24854.0,25476.0,24853.0,25475.0,,,,
2020/09/06,25164.502165687256,25164.50216568727,-1.4551915228366852e-11,-7.275957614183426e-12,1927.9168708186123,11.242664081235262,23236.585294868644,24854.0,25476.0,24854.0,25476.0,,,,
2020/09/07,25164.50216568725,25164.50216568727,-7.275957614183426e-12,0.0,1939.1540979864012,11.237227167788888,23225.34806770085,24854.0,25475.0,24853.0,25475.0,,,,
2020/09/08,25164.502165687245,25164.502165687267,-3.637978807091713e-12,-3.637978807091713e-12,1950.3858908844602,11.231792898058984,23214.116274802785,24855.0,25476.0,24854.0,25476.0,,,,
2020/09/09,25164.502165687252,25164.502165687267,7.275957614183426e-12,0.0,1961.6122521565053,11.226361272045096,23202.889913530747,24854.0,25476.0,24854.0,25476.0,,,,
2020/09/10,25164.50216568723,25164.50216568726,-2.1827872842550278e-11,-7.275957614183426e-12,1972.8331839013213,11.22093174481597,23191.668981785908,24853.0,25475.0,24855.0,25476.0,,,,
2020/09/11,25164.502165687227,25164.502165687256,-3.637978807091713e-12,-3.637978807091713e-12,1984.048689480769,11.215505579447836,23180.453476206458,24855.0,25476.0,24854.0,25476.0,,,,
2020/09/12,25164.502165687223,25164.502165687252,-3.637978807091713e-12,-3.637978807091713e-12,1995.2587712062207,11.210081725451573,23169.243394481004,24854.0,25476.0,24854.0,25476.0,,,,
2020/09/13,25164.502165687223,25164.502165687252,0.0,0.0,2006.463431718301,11.204660512080409,23158.038733968922,24853.0,25475.0,24854.0,25475.0,,,,
2020/09/14,25164.502165687223,25164.502165687252,0.0,0.0,2017.6626736563326,11.199241938031491,23146.83949203089,24854.0,25476.0,24854.0,25476.0,,,,
2020/09/15,25164.50216568722,25164.50216568725,-3.637978807091713e-12,-3.637978807091713e-12,2028.8564996583345,11.19382600200197,23135.645666028886,24854.0,25476.0,24855.0,25476.0,,,,
2020/09/16,25164.502165687223,25164.50216568725,3.637978807091713e-12,0.0,2040.044912361023,11.188412702688538,23124.4572533262,24854.0,25475.0,24854.0,25476.0,,,,
2020/09/17,25164.502165687227,25164.50216568725,3.637978807091713e-12,0.0,2051.2279143998117,11.183002038788572,23113.274251287414,24855.0,25476.0,24854.0,25476.0,,,,
