Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/06/06,22123.475175069732,22125.018859876025,0.2744598766803392,1.1496915249153972e-05,9582.357647854573,128.6172506699295,12541.11752721516,,,,
2020/06/07,22123.70820496815,22125.018868600102,0.23302989841613453,8.724076906219125e-06,9709.671792161462,127.31414430688892,12414.036412806687,,,,
2020/06/08,22123.906058645265,22125.01887523797,0.19785367711665458,6.637867045355961e-06,9835.695670853875,126.02387869241284,12288.21038779139,,,,
2020/06/09,22124.07404590681,22125.01888030196,0.1679872615459317,5.0639901019167155e-06,9960.442052881226,124.7463820273515,12163.631993025585,,,,
2020/06/10,22124.216675074087,22125.018884175483,0.14262916727602715,3.873523382935673e-06,10083.923627284514,123.4815744032876,12040.293047789573,,,,
2020/06/11,22124.337773959087,22125.018887146132,0.12109888499981025,2.9706498025916517e-06,10206.152996502768,122.22936921825385,11918.18477745632,,,,
2020/06/12,22124.440592578234,22125.018889430274,0.1028186191470013,2.284141373820603e-06,10327.142670880457,120.98967437768988,11797.297921697776,,,,
2020/06/13,22124.527890365258,22125.01889119106,0.08729778702399926,1.7607853806111962e-06,10446.905064192313,119.7623933118557,11677.622826172945,,,,
2020/06/14,22124.602010221148,22125.018892551845,0.07411985588987591,1.3607859727926552e-06,10565.452490030164,118.54742583785082,11559.149520190984,,,,
2020/06/15,22124.664941386553,22125.01889360615,0.0629311654047342,1.0543044481892139e-06,10682.79715891989,117.34466888972565,11441.867782466663,,,,
2020/06/16,22124.71837282338,22125.018894425026,0.053431436826940626,8.188762876670808e-07,10798.951176056426,116.15401713653591,11325.767196766954,,,,
2020/06/17,22124.763738550817,22125.01889506261,0.04536572743745637,6.375848897732794e-07,10913.92653956077,114.9753635043453,11210.837198990046,,,,
2020/06/18,22124.802256113173,22125.01889556026,0.038517562355991686,4.976500349584967e-07,11027.735139180888,113.80859962011709,11097.067116932285,,,,
2020/06/19,22124.83495926734,22125.01889594962,0.03270315416739322,3.8935831980779767e-07,11140.388755364229,112.653616183341,10984.446203903111,,,,
2020/06/20,22124.86272572168,22125.01889625498,0.02776645433914382,3.053610271308571e-07,11251.899058646715,111.51030328248635,10872.963667074964,,,,
2020/06/21,22124.886300690934,22125.018896495036,0.023574969254696043,2.4005566956475377e-07,11362.277609307443,110.37855066072734,10762.608691383492,,,,
2020/06/22,22124.906316898792,22125.01889668419,0.020016207858134294,1.8915307009592652e-07,11471.535857247223,109.25824793978063,10653.370459651569,,,,
2020/06/23,22124.923311556173,22125.018896833582,0.016994657380564604,1.493935997132212e-07,11579.685142055992,108.14928480876915,10545.23816950018,,,,
2020/06/24,22124.937740778852,22125.01889695184,0.014429222679609666,1.1825613910332322e-07,11686.736693238348,107.05155118235598,10438.201047540504,,,,
2020/06/25,22124.94999183374,22125.018897045666,0.012251054886291968,9.382711141370237e-08,11792.70163057146,105.96493733311218,10332.248361262278,,,,
2020/06/26,22124.96039352612,22125.018897120273,0.010401692379673477,7.460766937583685e-08,11897.59096457472,104.88933400325914,10227.369428951399,,,,
2020/06/27,22124.969225025336,22125.018897179732,0.008831499217194505,5.9459125623106956e-08,12001.415597071444,103.824632496724,10123.553627953892,,,,
2020/06/28,22124.97672336078,22125.018897227226,0.007498335446143756,4.749381332658231e-08,12104.186321827352,102.7707247559083,10020.79040153343,,,,
2020/06/29,22124.983089781097,22125.018897265243,0.006366420315316645,3.80168785341084e-08,12205.913825253083,101.7275034257309,9919.069264528014,,,,
2020/06/30,22124.98849515411,22125.018897295737,0.005405373012763448,3.049353836104274e-08,12306.608687159103,100.69486190602038,9818.379807995007,,,,
2020/07/01,22124.993084555415,22125.01889732025,0.004589401305565843,2.4512701202183962e-08,12406.281381553239,99.67269439413576,9718.711703002176,,,,
2020/07/02,22124.99698116039,22125.018897339996,0.0038966049760347232,1.9746948964893818e-08,12504.942277473334,98.66089592009484,9620.054703687058,,,,
2020/07/03,22125.000289550233,22125.01889735594,0.003308389841549797,1.5945261111482978e-08,12602.601639847826,97.65936237449205,9522.398649702407,,,,
2020/07/04,22125.003098519184,22125.01889736884,0.002808968951285351,1.2896634871140122e-08,12699.269630378478,96.66799053065188,9425.733468140706,,,,
2020/07/05,22125.00548345829,22125.018897379294,0.0023849391072872095,1.0455551091581583e-08,12794.956308440462,95.68667806198391,9330.04917501783,,,,
2020/07/06,22125.007508376846,22125.01889738778,0.0020249185545253567,8.487404556944966e-09,12889.671631995745,94.71532355528325,9235.335876381101,,,,
2020/07/07,22125.00922762201,22125.018897394693,0.0017192451632581651,6.912159733474255e-09,12983.425458515952,93.75382652020744,9141.583769106057,,,,
2020/07/08,22125.01068733699,22125.01889740033,0.0014597149820474442,5.635229172185063e-09,13076.227545912045,92.80208739609225,9048.783141424947,,,,
2020/07/09,22125.011926699342,22125.018897404934,0.0012393623510433827,4.605681169778109e-09,13168.08755346823,91.86000755618625,8956.924373231112,,,,
2020/07/10,22125.012978972496,22125.018897408703,0.0010522731536184438,3.768946044147015e-09,13259.015042777959,90.92748930972812,8865.997936194537,,,,
2020/07/11,22125.01387239887,22125.018897411795,0.000893426375114359,3.092281986027956e-09,13349.019478680244,90.00443590228497,8775.994393718627,,,,
2020/07/12,22125.014630957194,22125.01889741434,0.0007585583225591108,2.5429471861571074e-09,13438.110230194916,89.09075151467187,8686.904400762278,,,,
2020/07/13,22125.015275006568,22125.018897416434,0.0006440493743866682,2.0954757928848267e-09,13526.296571455385,88.18634126046891,8598.718703551183,,,,
2020/07/14,22125.015821832814,22125.01889741816,0.0005468262461363338,1.724401954561472e-09,13613.587682638006,87.29111118262153,8511.428139194808,,,,
2020/07/15,22125.01628611236,22125.018897419584,0.00046427954657701775,1.4260876923799515e-09,13699.992650887129,86.40496824912225,8425.023635225232,,,,
2020/07/16,22125.016680306093,22125.01889742077,0.000394193732063286,1.1859810911118984e-09,13785.520471235099,85.52782034797019,8339.496209070994,,,,
2020/07/17,22125.017014993704,22125.01889742175,0.00033468761102994904,9.786162991076708e-10,13870.1800475166,84.65957628150136,8254.836967477104,,,,
2020/07/18,22125.01729915818,22125.018897422564,0.0002841644745785743,8.149072527885437e-10,13953.980193276813,83.80014576021313,8171.037105881365,,,,
2020/07/19,22125.01754042667,22125.01889742324,0.0002412684916635044,6.766640581190586e-10,14036.929632673075,82.94943939626137,8088.087907753596,,,,
2020/07/20,22125.017745274698,22125.018897423804,0.00020484802735154517,5.638867150992155e-10,14119.03700136963,82.10736869655557,8005.980743905067,,,,
2020/07/21,22125.017919199494,22125.01889742428,0.0001739247963996604,4.765752237290144e-10,14200.310847425242,81.27384605561201,7924.707071774252,,,,
2020/07/22,22125.018066869274,22125.018897424674,0.00014766977983526886,3.92901711165905e-10,14280.759632173267,80.44878474802499,7844.258434696007,,,,
2020/07/23,22125.018192247175,22125.018897425005,0.00012537790098576806,3.310560714453459e-10,14360.391731094362,79.63209892109444,7764.626461152813,,,,
2020/07/24,22125.01829869843,22125.01889742528,0.00010645125439623371,2.764863893389702e-10,14439.215434681404,78.82370358704247,7685.802864017025,,,,
2020/07/25,22125.01838908033,22125.018897425518,9.038190182764083e-05,2.3646862246096134e-10,14517.238949296672,78.02351461526814,7607.779439783659,,,,
2020/07/26,22125.01846581843,22125.018897425714,7.673809886910021e-05,1.964508555829525e-10,14594.470398021165,77.23144872449302,7530.548067797265,,,,
2020/07/27,22125.01853097242,22125.01889742588,6.515398854389787e-05,1.673470251262188e-10,14670.917821495976,76.44742347481042,7454.100709476443,,,,
2020/07/28,22125.01858629118,22125.018897426024,5.5318760132649913e-05,1.418811734765768e-10,14746.589178755774,75.67135725979824,7378.429407535405,,,,
2020/07/29,22125.018633259082,22125.018897426144,4.696790347225033e-05,1.2005330063402653e-10,14821.492348054362,74.90316929858818,7303.52628520472,,,,
2020/07/30,22125.01867313679,22125.018897426242,3.987770833191462e-05,9.822542779147625e-11,14895.63512768221,74.14277962784763,7229.383545454581,,,,
2020/07/31,22125.018706994822,22125.01889742633,3.385803211131133e-05,8.731149137020111e-11,14969.025236776151,73.39010909394165,7155.993470218671,,,,
2020/08/01,22125.01873574176,22125.0188974264,2.8746937459800392e-05,6.912159733474255e-11,15041.670316121137,72.64507934498579,7083.348419620623,,,,
2020/08/02,22125.018760149112,22125.018897426464,2.44073526118882e-05,6.548361852765083e-11,15113.577928944114,71.90761282297717,7011.440831204998,,,,
2020/08/03,22125.018780872055,22125.01889742652,2.0722942281281576e-05,5.4569682106375694e-11,15184.75556170009,71.17763275597645,6940.263219171964,,,,
2020/08/04,22125.01879846673,22125.01889742656,1.759467340889387e-05,4.001776687800884e-11,15255.210624850395,70.45506315030434,6869.808173616333,,,,
2020/08/05,22125.018813405375,22125.0188974266,1.493864692747593e-05,4.001776687800884e-11,15324.950453633233,69.73982878283823,6800.068359772142,,,,
2020/08/06,22125.018826088963,22125.018897426635,1.2683587556239218e-05,3.637978807091713e-11,15393.982308826486,69.03185519325234,6731.036517262477,,,,
2020/08/07,22125.018836858068,22125.018897426664,1.076910484698601e-05,2.9103830456733704e-11,15462.313377502876,68.33106867639071,6662.705459355191,,,,
2020/08/08,22125.018846001643,22125.018897426686,9.143575880443677e-06,2.1827872842550278e-11,15529.950773777718,67.6373962748421,6595.068072223925,,,,
2020/08/09,22125.018853764235,22125.018897426704,7.762591849314049e-06,1.8189894035458565e-11,15596.90153954782,66.9507657701015,6528.117314216415,,,,
2020/08/10,22125.018860354805,22125.018897426726,6.590569682884961e-06,2.1827872842550278e-11,15663.172645226772,66.27110567895215,6461.846215128033,,,,
2020/08/11,22125.018865950587,22125.01889742674,5.595782567979768e-06,1.4551915228366852e-11,15728.770990471674,65.5983452449018,6396.247875478914,,,,
2020/08/12,22125.018870701613,22125.018897426755,4.751025699079037e-06,1.4551915228366852e-11,15793.703404892665,64.93241442099134,6331.315465808948,,,,
2020/08/13,22125.018874736084,22125.018897426766,4.0344712033402175e-06,1.0913936421275139e-11,15857.976648777481,64.27324388481611,6267.042225958603,,,,
2020/08/14,22125.018878161412,22125.018897426773,3.425328031880781e-06,7.275957614183426e-12,15921.59741377756,63.62076500007788,6203.421464383853,,,,
2020/08/15,22125.01888106978,22125.018897426784,2.9083676054142416e-06,1.0913936421275139e-11,15984.57232362359,62.97490984603064,6140.44655744619,,,,
2020/08/16,22125.018883538876,22125.01889742679,2.4690962163731456e-06,7.275957614183426e-12,16046.907934795907,62.33561117231693,6078.110948742969,,,,
2020/08/17,22125.018885635436,22125.0188974268,2.09655991056934e-06,7.275957614183426e-12,16108.61073723214,61.70280243623347,6016.408148403296,,,,
2020/08/18,22125.018887415354,22125.018897426806,1.7799175111576915e-06,7.275957614183426e-12,16169.687154952873,61.076417720732934,5955.33173246248,,,,
